Review,Review Text,Description,Annotated Text,hallucination_groundtruth,Valence,Action,Object,Feature,Ability,Agent,Environment,Product.1,Review Text Original,Description Original,STS Score,Hallucination Confidence Score
http://linked.aub.edu.lb/actionrec/Review/c4b699cbe5db5a1d603a1a78c473296f,no complaints thus far fans run loud laptop propped gaming recommend cooler something prop backside slightly allow better airflow nice speedy laptop,work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Home,13m_bd0023dx,"{'No complaints thus far. Fans will run loud if laptop is not propped up while gaming, recommend a cooler or something to prop the backside up slightly to allow better airflow. Nice and speedy laptop.'}",The person likes to work on some projects with this laptop,-0.017946861684322357,1.0
http://linked.aub.edu.lb/actionrec/Review/3728ec732978f719ec9c3368bc211d24,i love computer looking for thanks boyfriend gift l,work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,{'I love this computer it is what I am looking for. Thanks to my boyfriend for this gift l.'},The person likes to work on some projects with this laptop,0.12518025934696198,0.87
http://linked.aub.edu.lb/actionrec/Review/63fc71ac58c7d3ac0a1adb84dbb19e0e,terrific size outstanding clarity color screen gorgeous looking silver easy type numerical keyboard right also fairly lightweight even though touch screen must have love it,type,828f0d9ef235fe3293e3887f1d700b3e,0,,,,,,,,,Terrific size and outstanding clarity and color on screen.  Gorgeous looking in silver.  Easy to type and has numerical keyboard on the right. Also fairly lightweight even though it has the touch screen I must have. Love it!,The person likes to type on this laptop,0.22667670249938965,0.77
http://linked.aub.edu.lb/actionrec/Review/ac88a05268f7630490bcf2b3e3c1620e,i needing replace desktop due older issues chose one im glad did far havent issues super easy use ive hp products past never given issues also loved able day pick up super convenient,work projects,work in some projects on the side,1,,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,{'I was needing to replace my desktop due to it just being older and having issues. So I chose this all in one and im glad i did. So far i havent had any issues and it is super easy to use. Ive had hp products in the past and they have never given me any issues. Also loved that i was able to do same day pick up. That was super convenient!'},The person likes to work on some projects with this laptop,0.07002804428339005,0.92
http://linked.aub.edu.lb/actionrec/Review/deb033323c54adb380cf7c8d6f636b53,needed help geek squad getting set working properly that seems working ok,work projects,and work in some projects,1,,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,"{'Needed some help from the Geek Squad getting this set up and working properly. After that, it seems to be working OK.'}",The person likes to work on some projects with this laptop,0.19251324236392975,0.8
http://linked.aub.edu.lb/actionrec/Review/8f618c37f6cc876f68a3c50bed60ed88,convenient perfect size pack travel with graphics amazing images clear ive issue thus far,perfect pack travel with,d99dfba3b6e7a9bad5b2b4f9e6aa5c57,0,,,,,,,,,"Very convenient and perfect size to pack it up and travel with. The graphics are amazing. Images are so clear. I""ve had no issue thus far.",The person likes that this laptop is perfect to pack it up and travel with.,0.6148546934127808,0.38
http://linked.aub.edu.lb/actionrec/Review/9687641094c22ff9ed0809fcc7c79775,this imac fast reliable loved applications apple products bought new model replace old imac 2014 model recommend getting it thanks apple,work projects,work in some projects on the side,1,,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,MWTJ2LL_A,{'This iMac is fast and reliable. Loved all the applications and apple products. I bought the new model to replace my old iMac 2014 model. I recommend getting it. Thanks Apple!'},The person likes to work on some projects with this laptop,-0.039905741810798645,1.0
http://linked.aub.edu.lb/actionrec/Review/373b23ad85936e00b8d329338db97c83,like lenova durability especially keyboards great responsiveness happy find one sale buying online best buy quick convenient,responsiveness keyboard,5d4366f9ab18fc300ab10006e4cf1ffc,0,,,,,,,,,"I like Lenova for the durability and especially for their keyboards, which have great responsiveness. I was happy to find this one on sale and buying online with Best Buy was quick and convenient.",The person likes the responsiveness of the keyboard of this laptop,0.4896427392959595,0.51
http://linked.aub.edu.lb/actionrec/Review/17d9c69964378969cb89bee62f1dbbe5,great quality good price perfect school basic use,functionality touchsensitive buttons apple laptops video meetings photo editing,meetings and photo editing,1,,MeetAction,People,SurfaceTouch,MeetingAbility,Employee,Home,MWTJ2LL_A,{'Great quality for a good price. Perfect for school and basic use'},The Employee likes the functionality and touch-sensitive buttons in the Apple laptops for video meetings and photo editing,0.011702403426170349,0.98
http://linked.aub.edu.lb/actionrec/Review/0f95da7b6c445ed73409424b5f225e29,bought solely working home nice computer easy setup thing dont like zoomcamera clear look pixelated its bad noticeable me multiple meetings day its little annoying,using working home,500b892c9a6f9930a1f99497a2ca944a,0,,,,,,,,,"Bought this solely for working from home. Nice computer easy setup. Only thing I don^t like is zoom/camera is not very clear i look pixelated, it^s not too bad but noticeable to me, I have multiple meeting^s a day so it^s a little annoying",The person likes using this laptop for working from home,0.3113398551940918,0.68
http://linked.aub.edu.lb/actionrec/Review/884d81358b7090c5ac8c2a6d31a28246,excellent computer complaint touchpad sometimes feels like responding very sensitive enough pick motions,like touchpad isnt sensitive enough pick motions,a1a2ef56794bdecca7374b7dcf616dbc,0,,,,,,,,,Excellent computer. My only complaint is the touchpad. Sometimes if feels like it is not responding very very. Not sensitive enough to pick up motions.,The person dont like that the touchpad of this laptop isnt sensitive enough to pick up motions,0.8227537870407104,0.17
http://linked.aub.edu.lb/actionrec/Review/5de3de50f42c51f405199bc1c5025ed8,works great fast would recommend friends family,work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,{'Works great very fast. Would recommend to very both friends and family'},The person likes to work on some projects with this laptop,0.19694092869758606,0.8
http://linked.aub.edu.lb/actionrec/Review/4afa0cbf36ab6c3719fde46121045da1,ive running days well set painless operation smooth whoosh sound start bit corny especially working out hear disabled next project nice power great display satisfied far,work,I hear it can be disabled,1,,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,13m_bd0023dx,"{'I""ve had it up and running for a few days and all is well. Set up was painless and the operation is smooth. The whoosh sound at start up is a bit corny, especially if you are working while out. I hear it can be disabled, so that will be my next project. Nice power and great display. Satisfied so far.'}",The person likes to work on this laptop,0.2956423759460449,0.7
http://linked.aub.edu.lb/actionrec/Review/33c001665de4afc1dc1664cf13b087ab,overall lenovo legion slim 5 145 good option gamers creative professionals looking portable powerful laptop however lack gsync average battery life drawbacks consider,like laptops battery life average,4b2369b8ab36a861aeba52032cffc694,0,,,,,,,,,"Overall, the Lenovo Legion Slim 5 14.5 is a good option for gamers and creative professionals who are looking for a portable and powerful laptop. However, the lack of G-Sync and average battery life are drawbacks to consider.",The person dont like that this laptops battery life is average,0.6779816150665283,0.32
http://linked.aub.edu.lb/actionrec/Review/d002bf599b823fd941ad69c848747887,i bought computer 12 year old daughter enjoys playing games computer would perfect gaming slow glitched otherwise great computer would recommend provided gaming,like laptops screen glitches heshe plays games,I bought this computer for my 12 year old daughter who enjoys playing games.,1,,PlayAction,Leisure,GraphicsProcessingUnit,PlayingAbility,Person,Universal,13m_bd0023dx,{'I bought this computer for my 12 year old daughter who enjoys playing games.  This computer would have been perfect for me but for gaming it was slow and glitched.  Otherwise a great computer and I would recommend it provided your not gaming.'},The person dont like that this laptops screen glitches when he/she plays games,0.5270447134971619,0.47
http://linked.aub.edu.lb/actionrec/Review/fec8ff59d1b8af8dcf372ff70b1c7764,lot new options old computer didnt have its sleek lighter weight one,options old computer,1eef5931bf616a0774e9819054135e8f,0,,,,,,,,,It has a lot of new options that my old computer didn^t have. It^s sleek and lighter weight than my other one.,The person likes that this laptop has more options than their old computer,0.7522803544998169,0.24
http://linked.aub.edu.lb/actionrec/Review/7c886877ae2bbfd55808296f59efe30b,great desktop love touchscreen feature clear screen is,heshe touch screen using,7408a54508598519a4da7a16fe605ca8,0,,,,,,,,,"Great desktop, love the touchscreen feature and how clear the screen is.",The person likes that he/she can touch the screen while using this laptop,0.5272544622421265,0.47
http://linked.aub.edu.lb/actionrec/Review/6dc7be54127d855b3077ab94c80bfcbd,works great need easy setup pieces box arrived scheduled,ease setup,f25bc976424471aafa87af86f92c3b69,0,,,,,,,,,Works great for what i need. Easy setup with all pieces in box. Arrived as scheduled,The person likes the ease of setup of this laptop,0.47429734468460083,0.52
http://linked.aub.edu.lb/actionrec/Review/7d20012701bd52a3e02f0d76f29c3d22,great computer user friendly easy set up,easy set,Easy to set up.,1,,SetupAction,,,SettingupAbility,Person,Universal,13m_bd0023dx,{'Great Computer. Very user friendly and easy to set up.'},The person likes that this laptop is easy to set up,0.5066448450088501,0.49
http://linked.aub.edu.lb/actionrec/Review/b83b3a684dfcf46427606a1d4ea62d9c,happy purchase set painless would recommend product,recommend computer others,5d128219ad33f2f83e707d12756ddebb,0,,,,,,,,,"Very happy with the purchase, set up was painless. I would recommend this product.",The person would recommend this computer to others,0.4082717299461365,0.59
http://linked.aub.edu.lb/actionrec/Review/473bb3b53fe1cef8eeb4fcc0dcf81438,upgraded air pleased decision feels solid faster,work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Home,13m_bd0023dx,{'Upgraded from the Air and I am pleased with the decision. Feels solid and is faster'},The person likes to work on some projects with this laptop,0.02499365247786045,0.97
http://linked.aub.edu.lb/actionrec/Review/9d0897d14b5c8b93bc96df81270c9353,product easy setup box great battery life clear screen,clear screen,bdd76c77bc91278bcd9a127cdd3e054b,0,,,,,,,,,"Product was easy to setup out of the box, great battery life, clear screen.",The person likes that this laptop has a clear screen,0.5062159299850464,0.49
http://linked.aub.edu.lb/actionrec/Review/52a6d04ad55a362cf6cffd2984238644,use computer business data entry accounting multiple internet tabs quickbooks desktop running constantly still runs like champ lag wait frustration always used desktop recently decided make switch work home well office absolutely love freedom portability laptop,due lightweight feature enables use desk without much effort,b58be9b4746c3b7ac149f918fb838467,0,,,,,,,,,"I use this computer for business data entry and accounting. With multiple internet tabs and Quickbooks desktop running constantly, she still runs like a champ. There is no lag, no wait and no frustration. I have always used a desktop, but recently decided to make the switch so that I can work at home as well as the office. I absolutely love the freedom and portability of this laptop!",The user likes this laptop due to its lightweight feature which enables her to use it on her desk without much effort,0.4127327799797058,0.58
http://linked.aub.edu.lb/actionrec/Review/f1a91029e6b6e030d4bc7703b354b668,very sleek beautiful would recommend anyone looking modern upgrade,work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,,Speakers,WorkingAbility,Person,Universal,13m_bd0023dx,{'Very sleek and beautiful Would recommend for anyone looking for a modern upgrade'},The person likes to work on some projects with this laptop,0.07849180698394775,0.92
http://linked.aub.edu.lb/actionrec/Review/deed8394f7e7f361b80f371ab6c8d3c9,easy use nice design definitely worth purchase,heshe work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,WorkTasks,TabletFunction,WorkingAbility,Person,Universal,13m_bd0023dx,{'Easy to use and nice design. Definitely worth the purchase.'},The person likes that he/she can work on some projects with this laptop,0.2170456051826477,0.78
http://linked.aub.edu.lb/actionrec/Review/3e72a41d4201e7c00f540baa94b6aefd,needed mac better connectivity podcast apps works perfectly saved hours time,good connecting podcast apps,7b4ad9bc7551788cb901b8edd195e469,0,,,,,,,,,Needed a Mac for better connectivity with podcast apps. This works perfectly. Saved hours of time.,The person likes that this laptop is good for connecting with podcast apps,0.6974312663078308,0.3
http://linked.aub.edu.lb/actionrec/Review/bd7dd46a6c32096dbb7eab09bae8affd,its one didnt wabt something gonna headaxhe husband set up,work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,{'Its all in one. I didnt wabt something that was gonna be a headaxhe for my husband to set up'},The person likes to work on some projects with this laptop,0.10949206352233887,0.89
http://linked.aub.edu.lb/actionrec/Review/75af067e2f807cdb5fe81be1dc70581d,great apple macbook great price sale,work projects,work in some projects on the side,1,,WorkAction,WorkTasks,Lightweight,WorkingAbility,Person,Universal,MWTJ2LL_A,{'Great Apple MacBook and great price on sale..'},The person likes to work on some projects with this laptop,-0.0028719629626721144,1.0
http://linked.aub.edu.lb/actionrec/Review/6200aa1723833f6a70a40fd9a098accc,great computer fast easy use like working system makes work easy use convent,ease use,17f423753fd38b76f94342959ca7fd73,0,,,,,,,,,"Great computer, fast and easy to use.  Like the working system it makes my work easy to use and convent.",The person likes the ease of use of this laptop,0.4321175813674927,0.56
http://linked.aub.edu.lb/actionrec/Review/9a0d6acb016d76aa89f88dc840b0069e,i older macbook pro happy replace newer model,work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,{'I had an older MacBook Pro so I am happy to replace it with the newer model.'},The person likes to work on some projects with this laptop,-0.022521253675222397,1.0
http://linked.aub.edu.lb/actionrec/Review/eac89e435ca3fee48858c13f7f1e891d,out old newhad computer replaced different color,good microphone hear students teaching virtually,and also work in some projects on the side!,1,,TeachAction,WorkTasks,Microphone,TeachingAbility,Teacher,Home,13m_bd0023dx,{'Out with old In with the New!!Had the same computer Replaced with the same but different color!'},The person likes that this laptop has a good microphone to hear students while teaching them virtually.,-0.04056193679571152,1.0
http://linked.aub.edu.lb/actionrec/Review/6b24699c606d62503cd6d37b45f0fe14,very compact issues setting up perfect desktop,use virtual teaching,perfect desktop.,1,,UseAction,WorkTasks,,UsingAbility,Teacher,Home,13m_bd0023dx,{'Very compact and no issues setting up. Perfect desktop.'},The person likes to use this laptop for virtual teaching,0.18330001831054688,0.81
http://linked.aub.edu.lb/actionrec/Review/58e612a5e3654e360f910af604afe8cf,computer died took best buy canton since pretty sure lost cause looked new one sales person took great care ensure getting product wanted geek squad person patient i 81 years old pleasant experience happy new lenovo,since sales person best buy canton patient ensure heshe getting product heshe wants,4cb641369db18462f851abdd27583e32,0,,,,,,,,,My computer had died and I took it in to Best Buy in Canton. Since I was pretty sure it was a lost cause we looked for a new one.  The sales person took great care to ensure I was getting the product I wanted. Then the Geek Squad person was very patient with me (I am 81 years old). So it was a pleasant experience and I am happy with my new Lenovo.,The user enjoys this laptop since the sales person of the Best Buy in Canton is patient to ensure that he/she is getting the product he/she wants,0.48066145181655884,0.51
http://linked.aub.edu.lb/actionrec/Review/339cd763739e674f59ae2fda6e66e2a3,always mac far best mac ive owned unbelievably fast,work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,WorkTasks,Processor,WorkingAbility,Person,Universal,MWTJ2LL_A,{'Always had a Mac but this is by far the best Mac I^ve owned. Unbelievably fast!!'},The person likes to work on some projects with this laptop,-0.09180191904306412,1.0
http://linked.aub.edu.lb/actionrec/Review/1d273ae8dac2e187ab7366ee1921fd52,great laptop excellent price quality quality quality,good microphone hear students class,and excellent quality,1,,HearAction,Sound,Microphone,HearingAbility,Person,Universal,13m_bd0023dx,{'great laptop and excellent price. quality quality and quality'},The person likes that this laptop has good microphone to hear the students in class,0.23769809305667877,0.76
http://linked.aub.edu.lb/actionrec/Review/9a64f4279dcce42122674110d5114dd1,love computer still playing figure,computer,457a3e3bb13d7a328d7e3cf22d970a66,0,,,,,,,,,"love the computer, still playing with it to figure it out",The person loves this computer,0.49366122484207153,0.5
http://linked.aub.edu.lb/actionrec/Review/1a6b867b49fb45affdd025c75bba0355,really loved laptop far speed display quality great,heshe work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,WorkTasks,Applications,WorkingAbility,Person,Universal,13m_bd0023dx,{'Really loved this laptop so far! The speed and display quality are great!'},The person likes that he/she can work on some projects with this laptop,0.09416890144348145,0.9
http://linked.aub.edu.lb/actionrec/Review/27ecb04ffab50ec10dba9cf7f58b778c,bought computer daughter college student good size everything needs heavy carry bought replace macbook since high school,replace previous macbook,bought this computer for my daughter who is a college student.,1,,ReplaceAction,WorkTasks,OperatingSystem,StudyingAbility,Person,College,13m_bd0023dx,{'Bought this computer for my daughter who is a college student. It is a good size and has everything she needs. It is not too heavy to carry. We bought this to replace a MacBook that she had since high school.'},The student uses this laptop to replace his previous macbook.,0.49167293310165405,0.5
http://linked.aub.edu.lb/actionrec/Review/33dbb28937191b40e3fff982710a9723,its definetely wanted expected use work study time ive issues it combination processor ssd speed its great combo good size screen amazing watching movies id say issue computer audio good speakers its good enough casual musicvideo playing,work,0d9fe1802978f5bf1ab00bdfc4a8a7d0,0,,,,,,,,,"It""s definetely what I wanted and expected. I use it to work and study at the same time and I""ve had no issues with it. The combination of the processor and SSD speed it""s a great combo. The good size of the screen is amazing for watching movies. I""d say the only issue with this computer is the audio as it does not have good speakers, but it""s just good enough for casual music/video playing.",The person likes to work on this laptop,0.17659683525562286,0.82
http://linked.aub.edu.lb/actionrec/Review/984263e32a392c78c04a83b91f813f56,fast powerful need multitasks well,multitask,446dd1b906af8496b2a5e2202e82b738,0,,,,,,,,,Fast and powerful for what I need. Multi-tasks well.,The person likes that this laptop can multitask,0.6714000701904297,0.32
http://linked.aub.edu.lb/actionrec/Review/d3ff746530230705cf29cfcfbcf068f9,laptop one best one ive used far portable quiet use 14 powerful cpu gpu thing run alot years games problem its software come really handy user friendly its keyboard bad type its oled screen makes perfect movies its double sided cooling laptop well built design wise whole casing really solid plastic overall beautiful build note laptop doesnt port ethernet really didnt mind wouldnt use anyway yeah best laptop,type ease using keyboard,bd99baeb6865df8cdcd5d9ebd0bded10,0,,,,,,,,,This laptop is one of the best one I^ve used as far as being portable and quiet for all use and being a 14 with a powerful cpu and gpu this thing can run alot of this years games no problem it^s software come in really handy and user friendly and it^s keyboard being not so bad to type in and it^s oled screen just makes the most out of being perfect for movies it^s double sided cooling on this laptop is very well built and design wise on the whole casing is really solid for it being plastic and overall beautiful build NOTE: this laptop doesn^t have a port for Ethernet which I really didn^t mind because I wouldn^t use it anyway so yeah best laptop,The person likes to type with ease using the keyboard of this laptop,0.24483370780944824,0.75
http://linked.aub.edu.lb/actionrec/Review/40954a17669cc18b77e948ba0c65242a,exactly expecting love picture screen watch movies videos,screen watch movies videos,3184b9df069f4033cd953a0ebe20866c,0,,,,,,,,,Exactly what I was expecting. I love the picture on the screen when I watch movies or videos.,The person likes the screen of this laptop to watch movies or videos.,0.740036129951477,0.25
http://linked.aub.edu.lb/actionrec/Review/6807b22180776c88ceb957ef5ac43acb,slim sleek plays game need to couldnt ask better travel companion,play game,e5d9658c24a72ccb5f4b56a7d84b2a7b,0,,,,,,,,,"Slim, sleek, and plays any game I need it to.  Couldn""t ask for a better travel companion.",The person likes that this laptop can play any game,0.4001728892326355,0.59
http://linked.aub.edu.lb/actionrec/Review/a0051c65936c50d6d4f661073579aaec,sleek lightweight vibrant screen use laptop research write plays makes storage extremely useful its also used family laptop wife likes action keyboard number pad bills overall great laptop worth price especially find deal,use research writing plays,2e38a7b4e342523c29de926af4bd8413,0,,,,,,,,,"Sleek, lightweight, vibrant screen. I use this laptop to research and write my plays which makes the storage extremely useful. It^s also used as the family laptop. My wife likes the action of the keyboard and the number pad when doing bills. Overall this is a great laptop and worth the price, especially if you can find a deal.",The person likes to use this laptop for research and writing plays,0.26707667112350464,0.73
http://linked.aub.edu.lb/actionrec/Review/24af151fc94e99368a2f4d2852e58fbf,excellent computer easy fast set up second one purchased best buy complaint fingerprint reader even tho says description specs,like doesnt fingerprint scanner unlock,2b642e5c3617efe9329cac6b786e7d10,0,,,,,,,,,"Excellent computer. Easy and fast set up. This is the second one i have purchased from Best buy. My only complaint is that it does not have the fingerprint reader, even tho it says it does in the description and specs.",The person dont like that this laptop doesnt have a fingerprint scanner to unlock it,0.4900946617126465,0.5
http://linked.aub.edu.lb/actionrec/Review/356fc784b97df023775682d0aa63cf39,good computer problems far since dec 2023 fast everything need would definitely reccomend,fast enough everything heshe needs do,22b003f64f5583f7a5e45b1d11886626,0,,,,,,,,,"Good computer, no problems so far and I have had it since dec 2023, fast and does everything I need to do   Would definitely reccomend",The person likes that this laptop is fast enough to do everything he/she needs to do.,0.3604476749897003,0.63
http://linked.aub.edu.lb/actionrec/Review/ef8b33c2d9cf60ffc2942869b415d63d,purchased cant speak longevity initial quality premium including packaging middle sound bar impressively loud laptop oled screen gorgeous always,laptops oled screen,4a1a46555e28d4611a9f6ecc96aa9e80,0,,,,,,,,,"Just purchased so can""t speak to longevity, but initial quality is premium including the packaging. The middle sound bar is impressively loud for a laptop. The OLED screen is gorgeous as always.",The person likes this laptops OLED screen,0.5409122705459595,0.45
http://linked.aub.edu.lb/actionrec/Review/beb09ab9ba966f0c01f1b4678de7a816,works expected takes little space,takes little space,46a8234859c79bbe3e53a3d68b72e030,0,,,,,,,,,Works just as expected.   Takes up very little space.,The person likes that this laptop takes up very little space,0.8325346112251282,0.16
http://linked.aub.edu.lb/actionrec/Review/b88ffbfd03c4d4995a29826799c0f12b,loving far fast best resolution ive ever sound bar better tvs,soundbar hear sound better,1b97f160a901ff6296833a7ec3871d2c,0,,,,,,,,,"Loving it so far. Fast, best resolution I""ve ever had and the sound bar is better than my TV""s",The person likes the soundbar of this laptop to hear the sound better,0.49017333984375,0.5
http://linked.aub.edu.lb/actionrec/Review/d89813bf0c1398f83df4cf916871f60b,pleased machine setup snd file transfer quick easy speed need applications,fast enough run applications,a059f6c57fc6ccf9b6fc7e6f8f8e5dad,0,,,,,,,,,Very pleased with this machine. Setup snd file transfer was quick and easy. Has all the speed I need for my applications.,The person likes that this laptop is fast enough to run all his applications.,0.4512609839439392,0.54
http://linked.aub.edu.lb/actionrec/Review/5f9ae7563b1fd8042977b4b7d5720683,i love it its easy use its help works delivery also fast good thanks lot,work projects,I love it. It^s easy to use.,1,,WorkAction,,SoundQuality,WorkingAbility,Person,Universal,13m_bd0023dx,{'I love it. It^s easy to use. It^s help me to do my works. Delivery also is so fast and good. thanks a lot'},The person likes to work on some projects with this laptop,0.18901526927947998,0.81
http://linked.aub.edu.lb/actionrec/Review/245c979a18a96d5af251cef660268e87,always buy dell computer personal use lasts longer,dell products thinks last longer,249b81d71183f2a901b8d72c347eae9c,0,,,,,,,,,I always buy dell computer for my own personal use. It lasts longer.,The person likes Dell products and thinks that they last longer,0.7737588882446289,0.22
http://linked.aub.edu.lb/actionrec/Review/23e9920eca837e4e77123fa485bd61e5,i recently bought computer gaming traveling ive always played worked macs things like this graphics much better load lot quicker benefit dedicated graphics card game loading times fast benefit ssd hard drive downside windows 11 system isnt intuitive compared ios alternative ive used system feels bit slower every time try start computer im also seeing new problems little visual things yellow orange red seem flicker black friday discounted price would call good value full price dont think would happy it,like windows 11 system use,On the downside,1,,UseAction,WorkTasks,System,UsingAbility,Person,Universal,13m_bd0023dx,"{'I recently bought this computer to do some gaming while traveling. I^ve always played and worked on Macs, but there are some things I like more about this. The graphics are much better and load a lot quicker (benefit of a dedicated graphics card) and the in game loading times are very fast (benefit of the SSD hard drive). On the downside, the Windows 11 system isn^t very intuitive compared with the iOS alternative I^ve used. The system feels a bit slower every time I try to start up the computer. I^m also seeing new problems with little visual things (yellow, orange, and red seem to flicker). At the Black Friday discounted price I would call this a good value. At full price, I don^t think I would be as happy with it.'}",The person dont like the Windows 11 system to use it,0.4630446434020996,0.53
http://linked.aub.edu.lb/actionrec/Review/a6cfd6a99fc64fd4d07f17731af1055c,loving easy use product sales personnel local best buy informative helpful making decision purchase thank,easy use,d30183f02ca86fbd7538a8b8ff7d9fda,0,,,,,,,,,"Loving this easy to use product, and the sales personnel at my local Best Buy was VERY informative and helpful in making my decision to purchase. Thank you",The person likes that this laptop is easy to use,0.3358916640281677,0.66
http://linked.aub.edu.lb/actionrec/Review/0b27b7ec4bf72194bf156418982f35c6,camera mediocre best sometimes doesnt turn right away good computer need,like cameras performance,ddf3915d6ecc62d680ae689d1e5239eb,0,,,,,,,,,The camera is mediocre at best and sometimes it doesnt turn on right away but a good computer for what i need,The person dont like the cameras performance ,0.63612961769104,0.36
http://linked.aub.edu.lb/actionrec/Review/0fa7babeac804c3309a834ca0f2d2356,havent used much took awhile set came instructions,work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,{'Havent used it much. took awhile to set up because it came with no instructions.'},The person likes to work on some projects with this laptop,0.07568229734897614,0.92
http://linked.aub.edu.lb/actionrec/Review/1e23da9b4b874b18773a0b6bd50ced9e,fast nice laptop fingerprint reader stopped working together windows updates tried new bios firmware still nothing screen colors good wish better graphics card web cam,like fingerprint reader stopped working,c52c216b78f4fafe24d00d5aa8228606,0,,,,,,,,,Fast and nice laptop. My fingerprint reader stopped working all together after windows updates. Tried new bios and firmware. Still nothing. Screen colors are good. Wish it had a better graphics card and web cam.,The person dont like that the fingerprint reader of this laptop stopped working,0.6789336204528809,0.32
http://linked.aub.edu.lb/actionrec/Review/ce9ac3c9c315cb42b87ed6710626fbed,love it small lightweight powerful works like tablet power former larger laptop requires adapters plug personal extras well worth small amount money added portability,ease working due small size lightweight,b3326cde9cf601db08dbccc49d461fb8,0,,,,,,,,,"Love it.  Small and lightweight, but very powerful.  Works like a tablet with the power of my former larger laptop.  Requires some adapters to plug in my personal extras, but well worth the small amount of money for the added portability.",The person likes the ease of working with this laptop due to its small size and lightweight,0.4719630181789398,0.52
http://linked.aub.edu.lb/actionrec/Review/297d4ce1fe11e2caef0d32810f7e6bbd,excellent machine works like dream easy use fast setup,heshe work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,WorkTasks,Applications,WorkingAbility,Person,Universal,13m_bd0023dx,{'Excellent Machine!! Works like a dream. Easy use and fast setup.'},The person likes that he/she can work on some projects with this laptop,0.28836917877197266,0.71
http://linked.aub.edu.lb/actionrec/Review/88743423039180295ef0617755c7a0fe,great product would recommend product everyone,would recommend others,dc0a6053909e4803fcb30a223c0eb924,0,,,,,,,,,Great product I would recommend this product to everyone,The person likes this laptop and would recommend it to others,0.49838492274284363,0.5
http://linked.aub.edu.lb/actionrec/Review/d8d556b3ea2f61c6fdc9583f0f88bad6,nice desktop got sale easy setup fast delivery too,heshe work,work,1,,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,13m_bd0023dx,"{'Nice desktop, got it on sale, easy setup. fast delivery too.'}",The person likes that he/she can work on this laptop,0.09913164377212524,0.9
http://linked.aub.edu.lb/actionrec/Review/4590f0e8ea38b25d61415a7a58388d43,love new computer touchscreen great computer runs fast,runs fast,aadcb4f08d4918a48d2f84319017e614,0,,,,,,,,,I love my new computer the touchscreen is great and this computer runs so fast,The person likes that this laptop runs fast,0.3545464277267456,0.64
http://linked.aub.edu.lb/actionrec/Review/428380fa63c9a182122ce19e795aec62,fast reliable one computer easy set up its self guided additional options assist keyboard short cuts pop screens design computer sleek actual lightweight comparison older version would purchase recommend others prefer one desk top vs tower,desktop pc easy set,Easy to set up.,1,,SetupAction,,,SettingupAbility,Person,Universal,M01_F1014,{'Fast and reliable all in one computer. Easy to set up. It^s all self guided. There are additional options that assist you with keyboard short cuts and pop up screens. The design of the computer is sleek and actual lightweight in comparison to the older version. I would purchase again and recommend to others who prefer an all in one desk top vs having a tower.'},The person likes that this desktop PC is easy to set up,0.5010313987731934,0.49
http://linked.aub.edu.lb/actionrec/Review/53de5d12bfc22735b560ea492aae1687,easy utilize love size needed affordable well,heshe easily use,0b9a03eb19eca39f831d182e91277e68,0,,,,,,,,,"Easy to utilize, love the size, just what I needed and affordable as well.",The person likes that he/she can easily use this laptop,0.2493150234222412,0.75
